,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.119441317,30.05781507,208.5416809,518.5122117,998.662583,948.0035709,944.6857799,1064.725411,1212.681536,814.0079411,793.6643718,518.4403988,172.8027129,136.2851651,0,0,0,0
scen2,0,0,0,0,0,0,0,26.10606803,160.1133213,356.3996049,1133.987089,1016.354566,919.1172732,1171.461434,1147.24919,859.2530336,738.8374774,440.612269,202.692795,137.3620562,0,0,0,0
scen3,0,0,0,0,0,0,0.163253315,1.20731696,246.9037809,459.8733487,932.9323229,1335.346977,1209.813792,1511.55299,1348.486908,1091.606496,932.1678841,456.5191342,210.1152284,120.2803284,0,0,0,0
scen4,0,0,0,0,0,0,0,0,70.83070025,754.5164798,1435.314998,1069.879885,1484.826497,1274.661751,763.5090323,1055.159039,551.1612507,397.8576998,181.3039226,111.9138147,0,0,0,0
scen5,0,0,0,0,0,0,1.110974063,38.94466873,157.7899811,802.5411128,1269.851171,933.8150433,1196.429859,1356.931509,1318.049648,1152.329287,790.9008664,440.2691811,169.1793316,149.1611491,0,0,0,0
scen6,0,0,0,0,0,0,0.170289065,47.6613386,192.1780032,853.5155308,1139.679535,1240.62267,1013.992301,1441.914006,1104.119729,1069.135897,727.4589795,407.4493216,161.9622779,125.4011965,0,0,0,0
scen7,0,0,0,0,0,0,0,9.658009553,0,745.1991645,1094.419182,946.9046441,1317.443013,1081.424843,1352.974296,833.6752849,740.7493397,524.8884681,165.53574,99.34357514,0,0,0,0
scen8,0,0,0,0,0,0,1.006285593,0,25.3535732,841.0142429,817.8108759,1073.986167,1228.46163,1453.992853,1206.069439,801.8524258,831.8451975,389.995313,183.3258197,156.2630919,0,0,0,0
scen9,0,0,0,0,0,0,0,17.46314111,67.9961403,676.5839004,600.5803794,910.0750226,998.3551309,906.7068982,1519.952696,1275.870362,716.5967688,471.8408876,202.4434982,117.1959785,0,0,0,0
scen10,0,0,0,0,0,0,0.958750499,35.70510338,104.4283179,624.6829527,1223.893749,1148.584386,1317.313428,971.3383548,832.5277879,1058.232299,794.9065716,422.380914,157.724518,103.5209521,0,0,0,0
scen11,0,0,0,0,0,0,0.072068351,0.907033057,0,829.6479312,756.046515,861.6761952,754.0984537,1047.790907,1191.395322,947.9784721,890.2082235,475.8965915,212.2171046,103.6307841,0,0,0,0
scen12,0,0,0,0,0,0,0.655043539,12.60766148,188.484102,718.0637792,815.2888734,835.8009069,1036.201829,1099.811846,1154.582023,869.9491432,790.5358266,540.1289811,180.6935226,132.547383,0,0,0,0
scen13,0,0,0,0,0,0,0,13.6745196,325.2377632,503.0866964,755.5284085,941.6010019,1320.69827,768.3824309,931.7023618,902.7597109,670.8089982,458.8210412,171.8449151,132.2724909,0,0,0,0
scen14,0,0,0,0,0,0,0.962917299,39.7508131,104.0062185,465.9433925,305.5420169,1324.185743,688.1417004,960.08157,862.5527367,1172.896927,561.4961302,409.3206929,185.0682295,101.2899917,0,0,0,0
scen15,0,0,0,0,0,0,0.57866941,42.25661548,175.212774,474.1767241,815.9298801,1090.354413,1020.414335,1115.116446,1032.205608,941.3661889,856.3685508,524.8799199,189.5980568,129.7769523,0,0,0,0
scen16,0,0,0,0,0,0,0.71472617,12.93391383,146.6306529,650.17575,976.1401738,834.7910123,809.9356767,826.7142407,968.8602433,823.1633299,609.1242074,471.5082079,210.9833169,112.6605772,0,0,0,0
scen17,0,0,0,0,0,0,0.13097123,24.52630936,213.8351359,955.0408931,1286.768953,959.4770164,1151.306926,1475.100743,866.8610828,636.9975759,636.1073211,450.1460679,177.9166859,137.9922771,0,0,0,0
scen18,0,0,0,0,0,0,0.963405536,42.27691625,85.54406894,978.7978943,1049.506985,898.838178,1409.905206,1188.769796,1133.012953,802.2108194,530.5278648,427.7045986,145.2082306,119.740783,0,0,0,0
scen19,0,0,0,0,0,0,1.352027002,0,135.8033341,693.826622,1044.484618,1294.698056,1008.685141,782.5856263,933.6129227,1163.640684,525.6732627,445.7301279,160.550138,135.8341729,0,0,0,0
scen20,0,0,0,0,0,0,0.720932594,15.70486301,125.5093762,447.7528781,1031.48999,1046.540507,1505.678107,1497.209762,1104.153996,1022.772528,724.4026094,421.4353963,211.5870472,137.7917537,0,0,0,0
scen21,0,0,0,0,0,0,0.01146482,18.33678952,164.3458857,355.8222165,1080.700241,1219.945329,1061.99174,1197.137478,1118.534295,806.5690744,704.9478672,433.0111797,213.286537,100.1868727,0,0,0,0
scen22,0,0,0,0,0,0,0,28.00621546,84.3860681,591.460388,1153.957368,1382.621655,954.0196577,1252.631794,903.6536981,837.5084264,761.6652917,465.9689111,198.783099,128.7835717,0,0,0,0
scen23,0,0,0,0,0,0,0.196761924,50.68062807,160.2185218,1047.137551,944.4840443,1333.296569,984.1976379,1269.784652,1199.010164,1059.513265,872.2981742,410.0553783,155.9797444,139.322085,0,0,0,0
scen24,0,0,0,0,0,0,0.540015877,29.15949208,291.5775316,541.9846044,991.2661128,859.4657524,1135.437387,768.578647,1081.217606,967.1286853,760.5790292,442.4330315,202.0989926,144.6192079,0,0,0,0
scen25,0,0,0,0,0,0,1.363912769,13.39661892,105.8190223,788.1520884,842.8379222,910.0091555,849.8638534,1211.451669,1561.786654,778.5917502,760.5442745,449.0055823,173.9377495,134.8295253,0,0,0,0
scen26,0,0,0,0,0,0,0.083988054,35.37338663,117.0048805,913.4316823,980.9779435,1007.938534,1131.609308,1265.142517,1074.090565,1065.901303,842.4526065,439.5210279,162.5413936,135.5312229,0,0,0,0
scen27,0,0,0,0,0,0,0.865476127,37.73169942,171.164096,623.715414,612.3803694,1834.917426,762.4382676,1453.400592,1264.656956,1121.720134,861.050208,481.2757696,218.2056464,131.2433427,0,0,0,0
scen28,0,0,0,0,0,0,0,21.81020769,195.6365214,998.4465341,799.7960787,387.3761857,896.8309527,1534.527042,1170.986889,767.5267321,573.6003955,433.8407985,158.502966,125.813908,0,0,0,0
scen29,0,0,0,0,0,0,0,28.46369087,27.08313637,947.2233523,420.2287069,863.0911404,904.9370682,1268.745134,1360.326829,832.9827771,642.5587823,460.4061808,192.7745142,158.6809789,0,0,0,0
scen30,0,0,0,0,0,0,0,39.37893667,190.8118083,952.6977008,950.8166374,993.5474462,1338.333858,1220.37135,850.700179,821.6380834,612.291598,460.4274934,202.0640829,135.0729783,0,0,0,0
scen31,0,0,0,0,0,0,0.442794133,37.8130537,127.8552622,825.10279,770.2419191,821.0201653,1019.329129,1005.046047,1015.660063,1025.232696,779.0022737,491.9478327,161.4009274,124.8931628,0,0,0,0
scen32,0,0,0,0,0,0,0.249711079,4.947983682,237.1397463,640.2497545,831.7072149,778.5987496,990.6184573,933.3236896,1331.802674,1026.366788,753.4949952,450.0928043,190.7044973,99.5171278,0,0,0,0
scen33,0,0,0,0,0,0,0.20338226,12.20601574,110.486022,772.8926334,952.6267471,1070.245492,1421.818767,1010.354038,984.9649394,1294.337581,628.7704772,392.1689961,190.5327276,150.8303714,0,0,0,0
scen34,0,0,0,0,0,0,0.277514219,3.12434448,42.61118717,771.8175887,997.7525595,1294.249574,830.2300793,1444.535181,1174.590812,924.8987814,768.4698393,424.7077839,243.9089941,141.3345767,0,0,0,0
scen35,0,0,0,0,0,0,0.504258534,24.24144237,89.82147176,732.458228,932.5664692,1532.87192,1345.863647,1108.757462,1341.186066,1073.106175,780.7518834,446.5742714,206.3021054,132.4547415,0,0,0,0
scen36,0,0,0,0,0,0,0.610423266,19.05670735,113.9289267,931.2007885,977.8022579,918.767843,916.8529039,1418.23608,880.616774,1109.7836,678.1957913,393.0399858,176.2719055,117.0703035,0,0,0,0
scen37,0,0,0,0,0,0,0,45.13092737,42.30718424,510.2430505,1183.553562,1100.270587,1048.019872,1447.891665,737.8384504,1036.209105,674.8335645,453.9216888,196.9126496,136.6549751,0,0,0,0
scen38,0,0,0,0,0,0,0,5.314272848,6.782007422,865.4617038,631.5481307,1438.455285,925.9748799,1344.448198,1144.453433,1106.010214,702.4042494,394.3841846,214.5965647,145.8360493,0,0,0,0
scen39,0,0,0,0,0,0,0,37.851375,157.1532768,679.8454573,1071.472873,852.7279501,1476.869249,991.8495227,1457.896569,1190.586803,866.4126887,408.0090999,171.9121613,111.3218565,0,0,0,0
scen40,0,0,0,0,0,0,0.376114547,38.56993633,148.8550519,627.9633197,864.0980917,614.2516869,1525.10212,1168.698252,1427.333397,1021.86126,832.4353319,449.0533752,233.4872193,125.4273405,0,0,0,0
scen41,0,0,0,0,0,0,0.097964617,29.44489868,267.5030637,655.0115886,750.9581067,1085.479883,1284.909841,1182.277484,1156.574402,930.9183914,801.7174711,494.9575306,242.5176065,131.2446422,0,0,0,0
