,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,14.95244132,182.7367947,833.8177784,698.0692522,1136.744928,1074.04862,1070.578674,1298.227542,965.835848,746.9399694,440.1472263,176.6708048,122.0292796,0,0,0,0
scen2,0,0,0,0,0,0,0,16.84753842,105.9411883,690.853772,862.159469,1031.400131,1335.034655,1095.525929,1155.462285,1140.082551,722.8294305,485.5829594,197.9608199,125.1538627,0,0,0,0
scen3,0,0,0,0,0,0,0.190548857,31.73300577,125.3574971,757.4638818,710.2667609,1107.637814,1332.011178,1344.138667,1277.233685,940.0686539,767.4356757,501.3191001,215.4307871,131.0426161,0,0,0,0
scen4,0,0,0,0,0,0,0,30.16709002,174.5692808,796.3150518,940.6369758,948.1875309,1102.019778,1219.16016,948.3439755,931.2785615,729.6398123,510.513033,173.9904326,142.1395822,0,0,0,0
scen5,0,0,0,0,0,0,0.561491087,32.06442125,153.2538369,754.5490112,969.7162657,984.9805766,893.7401751,974.0224717,994.8769282,1138.665094,895.8339258,498.0404068,189.3651373,116.3975933,0,0,0,0
scen6,0,0,0,0,0,0,0.02963299,27.90435846,129.5087341,532.3224599,997.1195839,928.1536801,1063.272116,1250.119765,1232.723051,882.3445065,662.0601719,446.9977349,180.2196127,117.5558151,0,0,0,0
scen7,0,0,0,0,0,0,0,28.47012475,48.5380612,883.695595,889.2407645,846.6697125,1100.508022,1125.38701,1233.496086,955.235109,680.5014907,455.4746199,191.3435218,122.3615169,0,0,0,0
scen8,0,0,0,0,0,0,0.044674926,25.79765706,16.97202426,957.4347866,753.0536808,801.7677074,1138.229039,1102.229688,1251.167086,902.6138066,736.5653371,433.7307965,206.7487149,130.0435728,0,0,0,0
scen9,0,0,0,0,0,0,0.130295434,17.07177214,87.28905774,604.1557566,896.1603707,1186.779175,1003.717943,1244.31733,933.1210411,937.994089,752.5550895,472.7925284,209.448501,107.321487,0,0,0,0
scen10,0,0,0,0,0,0,0.137209043,12.61625726,138.3374465,641.1979017,933.1512956,1005.438781,1238.387811,1225.589638,927.7086631,1044.490823,805.8026886,487.496497,188.184657,115.0777575,0,0,0,0
scen11,0,0,0,0,0,0,0,20.54427622,104.6537082,782.61082,1051.553321,1193.442001,1092.10392,1357.259242,1065.115646,958.0327011,757.2117699,441.8253387,179.0233648,119.1096669,0,0,0,0
scen12,0,0,0,0,0,0,0,21.77893656,133.9642082,686.9279582,989.4126044,1088.908936,938.1012706,1325.039623,1244.694807,878.9425133,772.5994916,446.2542706,182.0532089,118.818494,0,0,0,0
scen13,0,0,0,0,0,0,0,25.78797554,96.80936514,686.0323905,838.1625528,1227.092999,946.8334158,1460.057733,1159.179258,895.921568,745.5975508,467.6219783,184.104594,123.5694317,0,0,0,0
scen14,0,0,0,0,0,0,0,15.97979878,10.90095268,641.1167975,917.0654715,1231.128359,1343.540844,1093.346938,1298.116502,948.7838108,702.8218124,460.5988131,201.7876132,126.1388045,0,0,0,0
