,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.502212308,31.58605023,151.9768184,1028.392989,807.6589613,894.765727,1053.690053,992.51625,902.2347607,859.0158258,1027.369777,508.3577128,166.5760882,134.545028,0,0,0,0
scen2,0,0,0,0,0,0,0.871297888,31.53342481,153.7826761,727.6653009,1265.97839,954.394516,714.9238255,1384.594089,1012.76438,954.4273504,824.9116015,410.6909438,172.326905,107.750768,0,0,0,0
scen3,0,0,0,0,0,0,1.110974063,38.94466873,157.7899811,802.5411128,1269.851171,933.8150433,1196.429859,1356.931509,1318.049648,1152.329287,790.9008664,440.2691811,169.1793316,149.1611491,0,0,0,0
scen4,0,0,0,0,0,0,0,14.50626672,131.6348512,657.1521786,1183.836332,1089.677906,1210.17491,1369.701807,1305.700485,970.8772328,761.2824096,413.907993,195.316016,117.4688626,0,0,0,0
scen5,0,0,0,0,0,0,0,22.70600217,84.6596285,862.5604068,1133.388553,704.8753224,1071.740266,847.3412934,964.760609,1103.796624,827.5183552,462.9544822,156.1814888,94.44961359,0,0,0,0
scen6,0,0,0,0,0,0,0,45.9062375,51.46331609,774.1119471,784.303262,1387.880394,1126.127571,910.6547681,1049.682748,867.409885,636.3421723,463.3807287,162.0462834,129.337282,0,0,0,0
scen7,0,0,0,0,0,0,1.006285593,0,25.3535732,841.0142429,817.8108759,1073.986167,1228.46163,1453.992853,1206.069439,801.8524258,831.8451975,389.995313,183.3258197,156.2630919,0,0,0,0
scen8,0,0,0,0,0,0,0.120961202,43.87968311,203.4647873,667.882692,942.7600533,849.1222317,1140.257837,1087.856904,1343.827249,1112.975836,706.0115684,445.8369672,124.6775195,120.3923454,0,0,0,0
scen9,0,0,0,0,0,0,0.629743804,41.77256694,91.3861091,751.4426564,589.0846703,815.2713977,1237.880629,1381.543134,1143.398614,896.8118957,912.2711671,515.7257019,192.2345049,130.3199694,0,0,0,0
scen10,0,0,0,0,0,0,0,5.368634321,79.74077193,470.8412765,1455.263091,833.1368747,1377.49132,1370.742665,835.9854445,689.4934286,724.9140671,513.3009848,173.5193076,132.1823697,0,0,0,0
scen11,0,0,0,0,0,0,0,0,54.45346153,735.2619635,639.4945534,838.7797825,1368.608478,1180.471636,994.7801144,951.4306535,654.3788964,489.4066206,196.3145899,110.2229151,0,0,0,0
scen12,0,0,0,0,0,0,0,24.36345242,194.3992707,445.2592731,409.9494527,466.6585698,1218.197852,1424.866264,1173.784024,1106.775873,864.5735272,445.5002149,182.2894383,110.3158172,0,0,0,0
scen13,0,0,0,0,0,0,0.345272662,34.1971906,33.18919139,955.1676819,1220.95678,1374.145192,1006.63788,1357.328746,942.6682218,661.8124327,657.2386125,457.4907902,159.7727571,126.386166,0,0,0,0
scen14,0,0,0,0,0,0,0,11.2326975,62.81151802,603.9707996,789.0823208,1269.440462,1187.847639,943.1061595,955.8334568,759.1226429,809.2099367,492.1797174,185.6754862,147.3478384,0,0,0,0
scen15,0,0,0,0,0,0,0.202494874,16.85956591,131.9868817,914.4354055,1174.032582,995.5477626,557.3092424,1245.183688,1389.473255,1090.553902,854.6196016,465.1648293,190.3972683,150.738473,0,0,0,0
scen16,0,0,0,0,0,0,0.433422326,21.13612085,123.0931233,751.9092273,1358.241466,984.4688414,440.7406758,1274.513827,1145.894498,1120.149176,848.7410384,458.2074323,205.694343,137.0169308,0,0,0,0
scen17,0,0,0,0,0,0,0.196761924,50.68062807,160.2185218,1047.137551,944.4840443,1333.296569,984.1976379,1269.784652,1199.010164,1059.513265,872.2981742,410.0553783,155.9797444,139.322085,0,0,0,0
scen18,0,0,0,0,0,0,1.286678854,19.2511112,166.4146248,900.6774843,906.666139,639.9618275,645.1986403,1216.042412,1032.945513,886.2345927,846.9669229,529.668742,188.062787,112.5103915,0,0,0,0
scen19,0,0,0,0,0,0,0.593854323,0,102.371548,671.5471742,968.2772846,769.655698,825.5564625,1302.834286,1195.43135,1102.645886,821.3296755,481.198702,192.4759743,133.7489824,0,0,0,0
scen20,0,0,0,0,0,0,0,17.55898637,108.5916678,721.8097641,819.2271885,1074.012511,843.1235263,980.5392573,1006.32171,1007.894171,835.521672,350.7218477,210.6685857,103.6608422,0,0,0,0
scen21,0,0,0,0,0,0,0,7.613884373,156.8366152,1158.047952,708.1638533,995.1568822,1220.184087,1478.711964,855.1819328,1260.987545,670.3070789,484.9849635,200.2271561,128.4913919,0,0,0,0
scen22,0,0,0,0,0,0,0.255065227,38.86821247,56.9608905,882.9302984,1105.414499,1186.614765,1469.526357,1395.555368,1243.896641,1028.569315,761.056026,542.6087518,215.0040121,130.3198853,0,0,0,0
scen23,0,0,0,0,0,0,0,5.923487968,88.68705671,778.1080031,800.3213528,1792.302931,1129.951905,1058.716473,918.3347487,904.9745737,820.8894515,444.7501898,203.5636235,111.8808913,0,0,0,0
scen24,0,0,0,0,0,0,0,21.36837912,85.61977936,870.7963067,1178.716027,1001.21103,1468.458719,1162.013402,1125.884783,1112.238255,610.3629887,550.9793344,213.7061917,136.0983034,0,0,0,0
scen25,0,0,0,0,0,0,0,4.876202676,54.5563309,732.4308248,1067.743576,1368.242864,834.4740865,1180.448008,1283.431842,946.3844519,757.1192347,439.0261781,209.1448164,123.4434644,0,0,0,0
scen26,0,0,0,0,0,0,0.20338226,12.20601574,110.486022,772.8926334,952.6267471,1070.245492,1421.818767,1010.354038,984.9649394,1294.337581,628.7704772,392.1689961,190.5327276,150.8303714,0,0,0,0
