,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,15.5787172,26.00259055,527.8116842,1025.607315,982.7113279,1047.294832,1271.731471,912.6430328,932.7433683,803.2594506,397.6654782,220.6225063,128.512475,0,0,0,0
scen2,0,0,0,0,0,0,0.005479712,23.49664589,63.09932787,668.0515926,1136.15272,1371.177262,963.1804985,1479.964578,1342.818402,1260.2009,915.244374,457.0550413,146.6198731,135.7700631,0,0,0,0
scen3,0,0,0,0,0,0,0,23.96104682,179.5578778,832.51807,1038.273457,1074.081504,1023.908082,1408.85242,998.2030239,1029.241591,656.2288825,430.0877427,189.3957771,117.0216856,0,0,0,0
scen4,0,0,0,0,0,0,0,38.5061415,167.4606749,688.4692809,1144.769751,518.4035326,887.9748284,1350.823914,1011.130761,1018.005969,742.2620361,444.9863927,191.6662173,102.1552995,0,0,0,0
scen5,0,0,0,0,0,0,0.7210271,37.8645202,0,692.3255927,762.6252691,686.7598817,1151.84711,1564.072938,1217.265783,827.8093618,829.000032,403.2381881,204.9204773,128.1787838,0,0,0,0
scen6,0,0,0,0,0,0,1.110974063,38.94466873,157.7899811,802.5411128,1269.851171,933.8150433,1196.429859,1356.931509,1318.049648,1152.329287,790.9008664,440.2691811,169.1793316,149.1611491,0,0,0,0
scen7,0,0,0,0,0,0,0,33.35554243,88.60454172,816.6503634,603.801667,680.2219292,893.5630434,1075.331957,1298.817063,893.6564424,744.1200538,401.9229535,151.3045538,110.1358993,0,0,0,0
scen8,0,0,0,0,0,0,0,12.02703032,124.661729,865.9216177,898.186384,910.3694563,1304.0091,1243.205607,1169.006583,1123.607747,929.5755175,497.5953873,201.8820987,111.9669319,0,0,0,0
scen9,0,0,0,0,0,0,0.252448933,0,0,1043.118469,682.0570349,1652.028964,1109.793084,1052.065459,1097.499588,961.0964587,816.3845507,461.5834835,204.1948829,128.1267987,0,0,0,0
scen10,0,0,0,0,0,0,0.777188349,0,224.1912791,894.9153174,982.9893703,640.0990645,1678.464257,1215.616106,927.9047253,1085.40945,714.769713,450.979137,222.4586284,133.8908468,0,0,0,0
scen11,0,0,0,0,0,0,0,25.56956268,14.49655063,769.1367932,1038.115961,1219.283669,1078.733445,983.242871,1197.950301,1346.915662,831.766778,463.6698975,155.7790952,120.26717,0,0,0,0
scen12,0,0,0,0,0,0,0,7.292510519,188.6875327,522.6213487,909.3867696,1091.478402,1524.957044,1061.575996,1046.046435,705.574458,736.6905081,458.5907153,157.257871,117.624174,0,0,0,0
scen13,0,0,0,0,0,0,0,0,54.45346153,735.2619635,639.4945534,838.7797825,1368.608478,1180.471636,994.7801144,951.4306535,654.3788964,489.4066206,196.3145899,110.2229151,0,0,0,0
scen14,0,0,0,0,0,0,0,0,104.5163021,923.8675881,1087.418965,1172.75335,1058.68858,1565.182861,1019.996284,1005.742367,789.2830401,435.2116725,213.4494278,111.9037036,0,0,0,0
scen15,0,0,0,0,0,0,0,42.87709331,141.3772229,403.7642645,887.794884,880.9735007,1252.307353,1607.857918,1188.462387,1235.338323,730.8658291,527.1180518,180.7657044,113.8064994,0,0,0,0
scen16,0,0,0,0,0,0,0.033571194,19.75501251,148.3858531,517.9088561,802.3059105,702.5673645,1187.812979,1226.679788,1030.979346,911.8281935,698.3302537,512.1425522,163.201006,124.495937,0,0,0,0
scen17,0,0,0,0,0,0,0,5.113969975,2.724909103,716.5433475,695.0510128,1040.89268,1514.196162,1233.914573,1135.908969,819.9393811,667.0499238,558.1783883,171.4954892,123.4152497,0,0,0,0
scen18,0,0,0,0,0,0,0,22.15729162,201.1310452,795.123828,950.9459693,1051.317818,1187.221583,1420.283006,1282.260877,935.4383476,874.1863914,481.4777515,209.8366005,129.0327638,0,0,0,0
scen19,0,0,0,0,0,0,0.720932594,15.70486301,125.5093762,447.7528781,1031.48999,1046.540507,1505.678107,1497.209762,1104.153996,1022.772528,724.4026094,421.4353963,211.5870472,137.7917537,0,0,0,0
scen20,0,0,0,0,0,0,1.422053324,13.13916805,110.5263084,904.0948235,1134.265464,1026.850081,845.7726221,1240.506569,1143.798391,1094.522446,753.4276648,466.4544675,179.4675825,148.5086366,0,0,0,0
scen21,0,0,0,0,0,0,0,20.84263621,83.83352879,622.9762623,876.7988104,999.5540883,1102.425911,1036.74722,1087.12011,992.8914583,727.1714549,458.5944216,168.7947653,110.3799102,0,0,0,0
