,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.551094952,22.14688294,164.1209578,814.446552,1399.721227,431.4151329,964.6016066,1011.095895,1388.971714,1018.743972,884.4452525,418.9003169,197.2740446,113.2777764,0,0,0,0
scen2,0,0,0,0,0,0,0.097860969,17.94183255,182.0341425,709.5712109,1185.075079,950.9611071,1299.536899,977.8043765,1181.825608,875.7378801,752.5420157,430.9413563,188.7003726,131.7761746,0,0,0,0
scen3,0,0,0,0,0,0,0.298296163,24.60158327,190.4804821,773.4232985,957.6950869,1005.828755,1299.314324,1060.858051,1031.287075,833.9326932,782.0639297,426.6792398,193.5098001,132.76972,0,0,0,0
scen4,0,0,0,0,0,0,0,21.80977899,168.5545771,700.7156983,821.523905,1089.997039,1295.756836,1163.88647,984.9818257,815.150001,737.0414062,442.5419762,186.9764422,136.2122199,0,0,0,0
scen5,0,0,0,0,0,0,0,26.87083969,137.0732973,683.3069236,955.0815037,1112.545801,1157.840945,1290.199854,961.6655529,754.9981782,686.7055299,465.5925615,185.4071309,129.6048401,0,0,0,0
scen6,0,0,0,0,0,0,0.024350152,25.74535567,157.0344983,669.8838259,902.1558206,1014.199018,1080.9796,1382.930356,999.6646544,805.7860785,722.2337429,487.0468274,177.5752443,134.6583088,0,0,0,0
scen7,0,0,0,0,0,0,0.516686896,26.28515607,161.4322195,601.3860254,939.2909289,950.2116236,1072.891413,1347.55242,959.6533508,882.5712413,674.8752789,483.4107849,180.2621306,128.0263739,0,0,0,0
scen8,0,0,0,0,0,0,0.960890298,25.12086596,154.8382184,552.7192412,1060.083062,991.5049788,1051.861774,1275.610183,1115.840916,899.2571381,683.3084197,485.1980366,177.9263574,132.1039033,0,0,0,0
scen9,0,0,0,0,0,0,0.953241464,30.87414177,189.1836858,612.8067526,1147.012129,1152.627852,1074.580142,1201.586153,1134.451355,879.8679946,679.2623841,469.7624962,178.0274492,133.3127021,0,0,0,0
scen10,0,0,0,0,0,0,1.581936985,28.76944179,195.7337279,717.6141083,980.7684858,1071.905519,1201.017924,1256.527492,1064.788307,964.4374831,672.4636576,439.623996,185.7860361,128.1593726,0,0,0,0
scen11,0,0,0,0,0,0,1.651318805,27.87213573,157.9681956,713.6019661,867.0261839,1096.99727,1252.230784,1256.384353,1105.938129,1020.000709,762.0433256,444.5201075,189.1667908,127.6447704,0,0,0,0
scen12,0,0,0,0,0,0,0.991277225,28.53000768,167.2426372,712.9652265,728.7844722,1184.631889,1088.962836,1297.472325,1154.381302,973.9981343,808.0523695,463.1198052,185.6458041,136.6617818,0,0,0,0
scen13,0,0,0,0,0,0,0.618847868,18.8999402,105.2282549,647.044245,677.6305896,1209.880459,1126.123759,1315.698344,1097.540039,970.0990497,807.0115685,478.4868991,195.4988533,136.9386577,0,0,0,0
scen14,0,0,0,0,0,0,0.826373719,13.82216609,87.66107878,599.9034909,699.604024,1157.598956,1151.485604,1218.629946,1082.614014,938.1493365,827.804853,493.3553184,205.6844504,132.6865031,0,0,0,0
scen15,0,0,0,0,0,0,0.253768006,9.699567397,99.15978867,468.6346302,850.771785,1205.367836,1098.759696,1170.197215,1120.99226,882.6394622,885.7468652,486.9355976,200.3327859,143.4023889,0,0,0,0
scen16,0,0,0,0,0,0,0.392302151,8.847342861,121.2006641,461.9687646,1050.075721,1195.958109,1100.742831,1082.993319,902.5464325,861.1955174,798.9645186,483.7328972,202.868373,140.149086,0,0,0,0
scen17,0,0,0,0,0,0,0.659129845,7.54721333,128.1635152,498.0040908,1188.768918,1212.087901,1173.069449,1011.371064,965.1587283,875.6140291,739.5377536,461.5465952,212.3920671,129.9819599,0,0,0,0
scen18,0,0,0,0,0,0,0.786454304,18.22569278,204.2811447,681.8332884,1070.182217,1128.299884,1102.569219,1029.229073,929.2426549,928.9342031,776.6371971,459.0839038,201.6145421,120.4394046,0,0,0,0
scen19,0,0,0,0,0,0,0.945320103,16.37790292,219.3969577,808.8186392,1121.58761,1158.055679,1108.078232,1008.204277,883.6787233,1020.12209,747.2727846,459.0349226,197.5486985,125.6258668,0,0,0,0
scen20,0,0,0,0,0,0,0.748955801,19.27264649,207.3497991,871.8120873,1160.818556,1035.940775,1150.051703,991.7381416,955.9900764,1078.735247,793.132185,483.3468001,200.653715,126.21598,0,0,0,0
scen21,0,0,0,0,0,0,0.608941582,21.15393556,216.8852509,875.0712762,961.4506353,1092.375091,1073.769997,978.3367347,1077.058822,1085.696863,742.8899445,453.1634847,207.2876617,120.6575105,0,0,0,0
scen22,0,0,0,0,0,0,0.649035954,17.7486245,206.780902,889.4788611,965.3322571,1140.392551,1153.488449,1169.585451,1084.620228,1156.592437,749.9775848,467.888821,196.2904165,125.8535931,0,0,0,0
scen23,0,0,0,0,0,0,0.480774575,15.85177085,132.1737832,838.491896,1169.248279,1110.146635,1105.956517,1099.810066,1112.1003,1148.462492,748.2146777,457.8488205,199.7205071,126.3123935,0,0,0,0
scen24,0,0,0,0,0,0,0.546606664,20.97443928,102.3553235,787.4983567,1078.630817,964.5004435,1013.14199,1290.441325,1090.165735,1137.899372,784.2584238,451.4375368,199.8545201,129.9636033,0,0,0,0
scen25,0,0,0,0,0,0,0.897226707,19.31298478,123.6627225,831.6772504,1037.936142,999.0300672,770.4810951,1270.945624,1113.463737,1119.76698,684.975884,448.5602461,214.9469386,119.6312864,0,0,0,0
scen26,0,0,0,0,0,0,0.712220562,18.17664674,108.418146,774.4225228,1070.574141,968.4746321,821.2476225,1288.415654,1178.364852,1032.771105,762.0156152,475.7885631,214.6354619,129.2935642,0,0,0,0
scen27,0,0,0,0,0,0,0.469994183,11.51394003,111.9095245,760.7442556,1052.415938,860.0466068,698.4630442,1226.147938,1210.75297,944.9304522,775.9765206,486.7759072,207.6623277,127.3208951,0,0,0,0
scen28,0,0,0,0,0,0,0.238677212,14.56805658,118.766533,732.0357696,1004.397295,906.0065459,785.3668407,1399.959163,1152.578929,934.0620996,727.5656607,488.8383789,197.5473647,132.828739,0,0,0,0
scen29,0,0,0,0,0,0,0.21215967,10.84239987,129.4656779,656.7477662,922.8318421,887.1967202,928.559036,1260.961988,1157.933215,867.4853212,735.7656668,509.0712655,185.1759345,120.5177897,0,0,0,0
scen30,0,0,0,0,0,0,0,9.850764605,115.5748201,584.1065111,973.2974456,961.131942,1143.134644,1340.977988,1128.748973,889.6191118,800.5868614,493.6435086,179.7539197,129.7255138,0,0,0,0
scen31,0,0,0,0,0,0,0,9.571565589,86.25497777,720.4074843,981.5658781,937.4744991,1077.052143,1252.972773,1139.48179,957.3858868,836.8134405,485.9447907,168.9281018,116.1449614,0,0,0,0
scen32,0,0,0,0,0,0,0,12.11845528,81.03072946,653.7760743,1031.941944,925.2362697,1086.846225,1131.050242,1115.841937,983.5841796,829.4388226,470.1670684,180.8628891,119.7840359,0,0,0,0
scen33,0,0,0,0,0,0,0,7.896063424,99.37676849,597.253233,966.4442828,854.3031118,1087.722541,1004.003404,1165.966642,982.5268158,844.3719691,467.0845001,192.0481008,118.4173984,0,0,0,0
scen34,0,0,0,0,0,0,0,8.143804465,77.03975883,645.3692785,946.6093544,898.0218223,1059.80554,1127.066005,1202.725797,1031.68856,818.3048862,454.8802135,192.6108701,120.3522403,0,0,0,0
scen35,0,0,0,0,0,0,0,20.38726595,62.85014191,778.8376074,841.4594143,1151.754902,952.1277145,964.4238123,1221.651935,1010.458813,741.3199069,443.2945793,193.7782655,110.8740975,0,0,0,0
scen36,0,0,0,0,0,0,0,25.42859977,50.95274521,716.8551531,823.4633659,1443.619097,977.691489,1069.593668,1293.984781,996.1088373,693.6035074,444.4474712,202.5361673,121.6798439,0,0,0,0
scen37,0,0,0,0,0,0,0,21.56095134,0,772.0335089,858.7703537,1553.895318,1089.738669,1170.765607,1297.132731,1032.027371,637.3492565,442.4169884,207.8245919,116.4590974,0,0,0,0
scen38,0,0,0,0,0,0,0.184789039,23.23432807,0,786.7688567,960.2440013,1672.159107,1008.643251,1227.048908,1301.482609,1015.057619,638.0484384,453.3306355,206.6035807,114.7329376,0,0,0,0
