,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.991277225,10.0169814,127.0263181,703.3031603,783.4683342,1085.379564,1180.461632,1302.415456,1210.99916,909.7006181,770.0762127,461.7417911,200.8632677,125.0473934,0,0,0,0
scen2,0,0,0,0,0,0,0.392302151,26.76538246,26.52853122,836.3847865,1125.9201,1043.256051,1190.995122,1520.06535,1121.018186,989.46762,760.448235,494.4464354,166.4795901,125.6510627,0,0,0,0
scen3,0,0,0,0,0,0,0,21.37184556,146.3187802,757.1233725,875.8163053,1093.812018,1173.722086,905.4210913,1271.58983,942.4310758,744.4940659,419.7053016,171.1663223,126.6275783,0,0,0,0
scen4,0,0,0,0,0,0,0.186895965,16.07614216,82.3778611,737.489882,1035.676799,907.0832659,968.231458,1124.010794,994.4175545,882.6708453,812.5816427,408.8945494,183.723639,142.8543459,0,0,0,0
scen5,0,0,0,0,0,0,0,35.52588412,111.0888657,559.0659537,916.3090402,1265.6367,982.6753739,1015.89865,1086.247997,935.7393814,729.7353564,473.893766,182.9143047,131.601998,0,0,0,0
scen6,0,0,0,0,0,0,0,33.37834597,127.8167343,687.7472582,935.8192985,1035.748956,1013.847411,1181.851309,1112.564623,1043.458358,832.3635302,486.1410775,169.8917281,127.6352197,0,0,0,0
scen7,0,0,0,0,0,0,0.551748027,25.80468354,65.89102614,507.4685355,1026.805121,1041.889437,1333.622751,956.7140596,903.7331382,987.4201755,667.4913546,468.3560785,202.3679984,111.4093678,0,0,0,0
scen8,0,0,0,0,0,0,0.595453208,28.77974391,123.4847699,741.1385338,1018.493735,939.3427833,901.5192458,964.8405432,1043.603767,1154.133338,843.2669895,497.1729672,177.918737,117.9460566,0,0,0,0
scen9,0,0,0,0,0,0,0,15.7415372,142.2835796,751.7835347,670.383968,1020.313194,1100.059128,1255.384316,1047.665932,1040.286887,810.9700763,463.1851422,177.092281,123.8837761,0,0,0,0
scen10,0,0,0,0,0,0,0.044674926,25.79765706,16.97202426,957.4347866,753.0536808,801.7677074,1138.229039,1102.229688,1251.167086,902.6138066,736.5653371,433.7307965,206.7487149,130.0435728,0,0,0,0
scen11,0,0,0,0,0,0,0,27.86488597,50.76937839,779.208929,905.6045672,991.4461325,955.048218,975.982147,1169.341582,907.2735225,708.045372,465.5887748,220.7909197,138.0463896,0,0,0,0
scen12,0,0,0,0,0,0,0.159490765,28.48526346,0,808.7801665,868.0851862,1098.972165,940.0909262,993.8478828,1106.028536,966.1799801,744.3715206,466.6901218,206.1002394,139.303909,0,0,0,0
scen13,0,0,0,0,0,0,0,21.77893656,133.9642082,686.9279582,989.4126044,1088.908936,938.1012706,1325.039623,1244.694807,878.9425133,772.5994916,446.2542706,182.0532089,118.818494,0,0,0,0
scen14,0,0,0,0,0,0,0,12.75181393,177.0609493,938.6817076,993.8484645,1233.889791,838.7392943,1132.201992,1029.128729,1038.583539,602.1426381,473.3646008,189.4585662,121.1773991,0,0,0,0
scen15,0,0,0,0,0,0,0,21.21803086,140.4810772,761.243701,1134.073536,1465.330133,962.6423987,1070.920563,1012.595656,991.3890311,682.1761675,488.6250885,202.9626739,119.5808759,0,0,0,0
scen16,0,0,0,0,0,0,0.411771761,17.98003985,103.4539408,806.1468867,1031.982277,832.3947905,1187.368516,772.4673819,1091.205284,1086.608721,768.1164527,452.9350659,189.6792431,132.1374043,0,0,0,0
scen17,0,0,0,0,0,0,0,21.28809772,90.49226043,831.7539095,862.5204027,1170.425816,1108.246372,820.9676704,1035.439136,859.4345723,798.4983882,466.6721462,197.6417195,124.5228556,0,0,0,0
scen18,0,0,0,0,0,0,0,15.97979878,10.90095268,641.1167975,917.0654715,1231.128359,1343.540844,1093.346938,1298.116502,948.7838108,702.8218124,460.5988131,201.7876132,126.1388045,0,0,0,0
scen19,0,0,0,0,0,0,0,32.02924721,27.76793417,633.1801837,1102.984251,975.7308022,1306.204901,1139.029058,1049.179665,1075.595396,730.3344891,457.658683,192.1729673,114.9804768,0,0,0,0
scen20,0,0,0,0,0,0,0.22029429,29.85974068,17.21706374,671.2932063,1064.783684,1094.039213,1325.336404,1083.016664,1002.750967,1167.55458,738.6341131,444.810347,192.6103833,113.679308,0,0,0,0
scen21,0,0,0,0,0,0,0.497932303,20.52650602,49.14575712,799.2171269,996.7121624,1035.939497,1225.58294,1091.265971,823.611043,1067.164387,716.3214455,434.4550512,174.5660348,152.7120442,0,0,0,0
scen22,0,0,0,0,0,0,0.041399209,31.26337049,64.08616556,696.0955753,1021.326127,946.5575196,895.3196292,1299.420946,1040.765238,1145.474545,597.5433481,439.0357244,195.5731165,119.013259,0,0,0,0
scen23,0,0,0,0,0,0,0.222764879,22.77510878,173.04572,914.8526022,973.7202405,905.2883496,1280.712701,1239.95852,1013.062772,1192.262166,833.4301713,424.1260539,198.7660425,130.7010864,0,0,0,0
scen24,0,0,0,0,0,0,0,18.17855876,169.5770222,627.5090444,978.4413783,812.5342874,1129.377731,1133.482604,910.7644508,1103.526085,799.0244466,456.4304642,202.3623361,149.1183703,0,0,0,0
scen25,0,0,0,0,0,0,0,15.89405735,113.3940357,760.3466189,1156.902768,1273.724994,1293.723943,1345.754784,1349.620027,784.9043953,787.1777991,453.9610809,189.6989799,120.14934,0,0,0,0
scen26,0,0,0,0,0,0,0.018593749,24.15798208,166.3027982,799.5327823,1145.973634,1129.521431,1061.404155,1260.222323,1328.107708,935.0069501,704.6087356,462.1821186,184.1087249,126.3059828,0,0,0,0
