,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.551094952,19.56314679,159.7288465,565.088783,776.6776896,654.3669166,1182.957295,1615.958158,1212.280979,895.6105746,795.7663552,526.8706518,120.8526628,88.62901377,0,0,0,0
scen2,0,0,0,0,0,0,0.097860969,2.193359835,112.4540287,639.3257447,1115.273136,889.5312075,956.0746575,1354.856883,1137.446304,1060.456754,636.4815242,472.3745684,153.7227971,100.1164634,0,0,0,0
scen3,0,0,0,0,0,0,0.298296163,11.61488333,141.2367318,566.9473884,1115.048128,894.8563065,889.7497131,1262.612358,1179.425044,1084.294582,662.6599025,450.5914488,182.8655607,112.8752902,0,0,0,0
scen4,0,0,0,0,0,0,0,7.791763929,108.4622157,632.2746127,1111.451764,962.0713207,859.9505157,1199.550858,1122.399102,1176.972979,696.0111991,437.6964171,186.8757809,117.5346263,0,0,0,0
scen5,0,0,0,0,0,0,0,12.84457616,100.6148357,613.7400419,972.0287367,1058.551593,764.5181879,1116.914873,1108.701483,1073.684365,736.9421233,448.6776336,193.5501976,123.62945,0,0,0,0
scen6,0,0,0,0,0,0,0.024350152,17.30386243,94.56408545,640.6257502,894.3274546,950.8734844,845.0944253,1069.372027,1040.341428,1057.958579,778.3481652,453.4234359,191.9496445,129.4399941,0,0,0,0
scen7,0,0,0,0,0,0,0.516686896,11.49090947,63.68722718,776.2087649,886.1508807,934.8613926,966.915951,991.749213,1063.79372,1032.45624,717.6238705,464.1966989,184.553338,131.3818006,0,0,0,0
scen8,0,0,0,0,0,0,0.960890298,15.21951569,41.74962645,842.0700807,864.8914312,1081.342907,993.3885317,1173.351289,1043.406093,966.767075,789.3041749,468.8423304,173.8734082,127.1899711,0,0,0,0
scen9,0,0,0,0,0,0,0.953241464,16.95023499,68.83536584,843.4174102,887.8580642,1080.998198,962.6271844,1093.947083,1044.288465,921.8112475,748.6690232,501.2068266,187.6628473,127.1285875,0,0,0,0
scen10,0,0,0,0,0,0,1.581936985,25.76722352,116.0795378,760.0566314,1015.677551,1022.110871,1096.798732,1203.633106,1112.008729,995.3775713,798.5403155,486.1886277,199.0745708,128.931763,0,0,0,0
scen11,0,0,0,0,0,0,1.651318805,20.95408074,114.2709784,707.8111686,1067.450062,1115.7804,1184.951139,1346.729581,1141.517402,1027.016386,767.7104832,493.8172275,203.2086505,131.7090134,0,0,0,0
scen12,0,0,0,0,0,0,0.991277225,25.27056833,113.9839543,703.3719256,902.3979309,1122.206263,1111.966937,1270.917019,1110.784724,984.5900119,780.3614227,494.9930532,189.3085188,132.6460748,0,0,0,0
scen13,0,0,0,0,0,0,0.618847868,16.23368152,84.26865264,669.6903283,939.9649464,1137.840453,1105.780945,1142.660133,1196.78635,980.3161325,737.011148,474.8011912,176.239317,133.5010674,0,0,0,0
scen14,0,0,0,0,0,0,0.826373719,15.93345706,63.01894281,631.5905228,965.6039446,1131.51424,1055.091949,1198.823794,1285.690597,968.0460387,793.7098201,426.8664867,173.4792629,136.7514056,0,0,0,0
scen15,0,0,0,0,0,0,0.253768006,7.236411952,3.846677761,764.6833635,912.3018513,1239.08022,967.0241851,1203.845803,1238.97898,929.8506477,748.2683012,442.4917082,158.4193234,137.4919054,0,0,0,0
scen16,0,0,0,0,0,0,0.392302151,12.59922631,0.841895331,848.3093335,914.3066571,1123.838015,933.0028458,1104.654237,1261.110669,883.1297966,717.789753,430.9472056,155.8380334,129.9626988,0,0,0,0
scen17,0,0,0,0,0,0,0.659129845,15.28911499,17.08559443,811.4071587,987.4236566,1072.553651,955.8781649,1107.292843,1344.237543,910.5033467,766.1047589,449.5853338,178.0896654,126.1674577,0,0,0,0
scen18,0,0,0,0,0,0,0.786454304,21.88404915,99.95056294,754.4883417,916.1530038,1140.008241,1040.471916,1182.679692,1250.166697,994.6987054,788.5140378,458.8103996,180.7693441,127.0302634,0,0,0,0
scen19,0,0,0,0,0,0,0.945320103,23.15328181,157.1919437,745.3571929,921.7222191,1143.652204,1185.143713,1197.574193,1214.678276,994.8395593,721.6451689,458.1356047,179.2126301,124.948264,0,0,0,0
scen20,0,0,0,0,0,0,0.748955801,28.25373521,185.5875966,713.5389814,964.154374,1015.246354,1278.13491,1124.624572,1241.780187,1015.648393,745.9337294,448.2003875,187.6947503,124.4018202,0,0,0,0
scen21,0,0,0,0,0,0,0.608941582,29.69309965,187.0567462,702.023599,887.0390655,1222.631476,1289.179684,1048.235615,1299.68411,982.7400221,817.5629505,446.8262605,193.1857606,120.04851,0,0,0,0
scen22,0,0,0,0,0,0,0.649035954,26.71724239,193.5512753,714.7831444,967.628677,1194.156531,1401.657234,1133.454714,1203.695452,982.6111334,772.0648211,443.4709467,187.8992494,127.1129584,0,0,0,0
scen23,0,0,0,0,0,0,0.480774575,27.697557,170.567803,779.2452618,919.5773184,1124.6874,1388.758879,1126.778519,1233.634749,1038.785547,774.5307537,430.3678361,187.7442024,122.2620152,0,0,0,0
scen24,0,0,0,0,0,0,0.546606664,30.54285114,147.5813673,795.4329169,825.7485194,1080.019998,1372.000231,1087.967216,1234.804472,1017.726481,775.828128,421.7931266,182.7068326,124.3562319,0,0,0,0
scen25,0,0,0,0,0,0,0.897226707,24.01693301,167.4959548,787.8090029,580.4358404,1162.342324,1343.232752,1075.25768,1366.537553,1026.579247,744.4128156,430.2320418,184.8459589,119.131732,0,0,0,0
scen26,0,0,0,0,0,0,0.712220562,23.87457658,141.6871537,746.5695336,631.7571415,1054.920142,1205.211684,1117.480679,1363.818851,1045.683463,732.5930325,421.2077295,187.5893436,127.4982889,0,0,0,0
scen27,0,0,0,0,0,0,0.469994183,21.05991287,135.5213803,736.9160027,507.6307805,1073.217693,1065.850354,1028.798414,1302.954355,1128.880694,771.5723461,407.041984,200.0417315,116.9553183,0,0,0,0
scen28,0,0,0,0,0,0,0.238677212,16.80512846,122.5804121,640.8929483,595.4842566,1064.811984,1048.607448,956.8217575,1214.666634,950.2016699,729.078578,429.6524532,212.2585698,115.6616853,0,0,0,0
scen29,0,0,0,0,0,0,0.21215967,15.95121731,88.64272372,642.4246314,740.2412479,1210.925583,942.9817724,1067.690124,1106.683502,1000.526087,769.8435913,453.5552819,218.4533741,121.0173155,0,0,0,0
scen30,0,0,0,0,0,0,0,18.41125171,55.89811411,706.0825203,957.1617259,1087.838098,978.0975687,1094.227692,1059.357838,978.1502293,790.7009083,449.7811186,207.9174768,119.0672686,0,0,0,0
scen31,0,0,0,0,0,0,0,15.18390656,117.3387122,697.6274217,890.3570794,1068.815043,1085.611203,1010.573035,964.865471,974.8663535,770.2848583,474.9602023,202.214718,113.642084,0,0,0,0
scen32,0,0,0,0,0,0,0,19.71889812,87.30316961,764.5347518,900.2581899,923.6066195,1127.175431,1036.37344,1069.037398,938.5373803,704.0108206,494.9493726,206.4981713,119.3280941,0,0,0,0
scen33,0,0,0,0,0,0,0,25.69557724,61.82428205,861.1979588,901.144082,901.9477493,1125.497898,1179.381339,1166.666707,972.9975605,735.9428119,487.9280918,201.1653739,120.360115,0,0,0,0
