,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,20.20705543,20.91936741,1309.090247,1329.874904,550.7827238,1327.715203,1101.448562,1391.00999,1324.421584,697.6443949,470.7375697,220.0270821,73.67740484,0,0,0,0
scen2,0,0,0,0,0,0,0,24.34633428,4.045368927,906.8049851,1113.511348,1058.302355,1137.501307,1211.787712,1150.94431,1005.304009,750.7994091,496.353631,208.000131,109.5332398,0,0,0,0
scen3,0,0,0,0,0,0,0,31.61234877,45.78898324,886.4571037,1096.579224,922.0152104,991.7287572,1314.513765,1130.006474,980.8246675,743.5328895,474.6158372,209.8697087,111.7986625,0,0,0,0
scen4,0,0,0,0,0,0,0,34.22894534,94.85125213,855.2576629,996.2103897,1002.136457,903.0468589,1345.502334,1092.88876,949.3173537,767.9644151,454.288776,199.6924673,116.0373514,0,0,0,0
scen5,0,0,0,0,0,0,0,31.55911336,127.2969488,855.9498359,944.9774644,932.1670097,917.4784753,1271.79069,1102.81844,939.0020712,778.3735255,431.8454812,202.3096409,124.3340818,0,0,0,0
scen6,0,0,0,0,0,0,0,28.94234296,182.6642159,851.0882324,1061.625355,890.5205558,952.7621774,1337.173817,1172.577057,1015.154004,793.6988643,422.9109189,191.3328509,124.8735427,0,0,0,0
scen7,0,0,0,0,0,0,0.010186284,33.11017155,169.9344005,882.5270635,1104.874208,1057.78148,925.9988103,1230.233064,1026.886503,1058.107312,705.9888894,420.0125749,180.211191,125.7147061,0,0,0,0
scen8,0,0,0,0,0,0,0.397171782,25.50402677,174.1726355,853.3026951,942.5896235,1234.440152,1060.967179,1208.800518,1139.35127,979.4127333,797.2397488,400.7650046,183.8156202,120.7627196,0,0,0,0
scen9,0,0,0,0,0,0,0.374870898,26.78399763,179.553582,789.9608194,944.758554,1199.990535,1045.007375,1303.692456,1109.396322,924.761981,770.3009764,407.413693,192.1797238,130.172822,0,0,0,0
scen10,0,0,0,0,0,0,0.617267691,30.31845971,149.4311348,753.5235956,1011.598954,1265.238949,1151.012738,1435.675052,1083.032386,897.0110354,759.7353372,401.4745136,183.2751843,128.6936934,0,0,0,0
scen11,0,0,0,0,0,0,0.498190171,35.32842954,138.5394311,781.1695987,882.2312677,1326.346279,1104.831762,1282.977409,1056.918082,817.4339858,751.3498862,408.0109145,178.7942077,127.2902667,0,0,0,0
scen12,0,0,0,0,0,0,0.367273372,30.0716308,183.6392602,752.1204595,959.2005393,1280.643961,1168.485279,1385.904577,1139.342503,842.5999755,802.5436417,411.6262264,188.2617218,130.7045118,0,0,0,0
scen13,0,0,0,0,0,0,0.633929891,29.39491006,153.3448763,694.5168801,1014.558677,1222.482251,1042.789474,1324.530516,1097.2625,850.8192371,770.3686196,427.9519966,180.5354968,135.9645158,0,0,0,0
scen14,0,0,0,0,0,0,0.821315547,28.38237645,127.8109311,697.9273802,966.2621357,1308.594501,1027.42153,1166.863626,1036.638958,856.6097404,810.9943165,425.3646859,172.0224279,134.0478979,0,0,0,0
scen15,0,0,0,0,0,0,0.780115692,24.86935011,122.0499005,698.075049,823.8460428,1227.671892,939.659932,1005.239912,1076.089045,931.7938578,772.3149112,426.3975497,189.9462948,128.3047961,0,0,0,0
