,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0,38.5061415,167.4606749,688.4692809,1144.769751,518.4035326,887.9748284,1350.823914,1011.130761,1018.005969,742.2620361,444.9863927,191.6662173,102.1552995,0,0,0,0
scen2,0,0,0,0,0,0,0.408161999,16.33487649,136.7876812,558.6905894,1143.720256,487.2691539,881.4604113,952.7511745,1239.699058,754.7765141,755.7539191,504.8037504,227.7574202,126.0822633,0,0,0,0
scen3,0,0,0,0,0,0,0.788501208,38.62572835,284.8578532,1060.645788,1125.023512,1309.472418,889.8702919,1415.256469,1145.320811,1266.277569,820.4154047,427.036376,171.3064329,114.9188087,0,0,0,0
scen4,0,0,0,0,0,0,1.196803083,20.41496231,214.6919731,939.3780516,839.7884978,1135.086141,1097.432323,1523.847457,737.7788696,1202.367976,863.796849,511.366936,130.2609418,117.3125528,0,0,0,0
scen5,0,0,0,0,0,0,0.170289065,47.6613386,192.1780032,853.5155308,1139.679535,1240.62267,1013.992301,1441.914006,1104.119729,1069.135897,727.4589795,407.4493216,161.9622779,125.4011965,0,0,0,0
scen6,0,0,0,0,0,0,0.281407643,23.79200603,146.6244864,552.6966483,743.0130191,1246.481912,1021.361402,1069.901318,871.7215701,790.8685562,641.3693657,388.5959791,174.9295374,118.2124662,0,0,0,0
scen7,0,0,0,0,0,0,0,23.28381299,38.34759467,763.8530352,1027.729977,1432.529086,1133.585374,1035.9187,1279.147409,1164.228301,652.5405337,499.7881375,202.1620117,138.3281708,0,0,0,0
scen8,0,0,0,0,0,0,0,41.87212585,135.436137,617.8361955,958.6966166,705.1630809,931.5739787,691.9777635,926.6371908,1001.630067,786.32647,460.3341191,200.1823244,136.6512902,0,0,0,0
scen9,0,0,0,0,0,0,0,23.94699067,151.5659413,588.725315,1113.534395,638.17273,1202.265929,1192.203984,1139.544116,1060.710542,755.1310973,580.8766874,187.5955085,138.5338112,0,0,0,0
scen10,0,0,0,0,0,0,0.258513814,23.31573348,289.5862088,568.0753845,221.6830759,1247.092094,735.7417047,1150.12145,1079.485764,1225.832198,701.288687,508.4768666,143.8802694,103.2662277,0,0,0,0
scen11,0,0,0,0,0,0,0.624650973,29.74750769,90.43257746,414.9282966,857.4702814,1379.89229,1561.584564,1060.45074,1083.077156,808.0953706,789.8736987,505.5991782,142.6150493,123.4787233,0,0,0,0
scen12,0,0,0,0,0,0,0.57866941,42.25661548,175.212774,474.1767241,815.9298801,1090.354413,1020.414335,1115.116446,1032.205608,941.3661889,856.3685508,524.8799199,189.5980568,129.7769523,0,0,0,0
scen13,0,0,0,0,0,0,0.35913724,16.39641109,101.4276428,791.4113165,727.0448832,1258.792595,885.3638463,1394.416601,1042.659245,802.7800976,732.4959737,460.5987339,183.3133206,95.79806102,0,0,0,0
scen14,0,0,0,0,0,0,0.38977424,32.86317304,36.7732857,735.3398741,1234.680908,1268.728207,1008.093804,1220.526903,1110.025579,1111.250022,824.145195,375.4676795,178.3130666,138.2885066,0,0,0,0
