,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.184789039,22.08259798,185.728895,865.2473516,933.5074156,1145.581311,1163.261733,1075.023744,1330.892215,1093.587353,861.3927666,446.8627782,192.1305177,113.4503752,0,0,0,0
scen2,0,0,0,0,0,0,0,27.93255126,178.1956163,949.4576199,857.1298611,1171.66378,1248.936134,998.1168754,1349.062543,1135.068655,834.0531843,432.8427415,199.9239234,118.8370414,0,0,0,0
scen3,0,0,0,0,0,0,0,25.71861928,93.34993399,894.1835641,806.5428752,1429.064551,1399.472259,1368.764975,972.9216243,770.8217105,806.4138393,495.2516305,191.2283568,121.4597282,0,0,0,0
scen4,0,0,0,0,0,0,0.153873066,38.3811229,121.636183,653.2008713,1154.618065,929.8612745,1172.610039,1072.239905,1223.577029,933.6315091,765.7978964,451.9292922,193.8538548,117.6275175,0,0,0,0
scen5,0,0,0,0,0,0,0,32.11014249,129.0385279,718.3696211,909.2040146,890.1686923,835.7317425,1204.445474,1171.936419,990.4985348,792.5301973,442.1331079,161.0402634,120.2835979,0,0,0,0
scen6,0,0,0,0,0,0,0.20537712,19.10092879,99.53339968,770.7299128,1043.927972,1153.912615,1287.209535,1361.610533,1084.821239,917.0761769,769.6431525,447.7975956,189.5768334,118.5210898,0,0,0,0
scen7,0,0,0,0,0,0,0,16.7359007,168.3981197,677.3402325,1080.625763,877.5750819,1276.156492,1227.175756,1205.038533,1138.940046,745.7112531,475.8431225,164.6707758,121.3290221,0,0,0,0
scen8,0,0,0,0,0,0,0.147093406,0.82615885,223.3652235,755.0565301,1113.274061,728.0308942,1042.248124,1048.932863,1151.111938,1083.506741,766.4542539,507.7225268,184.7376494,116.4324492,0,0,0,0
scen9,0,0,0,0,0,0,0,31.58155324,193.4123564,506.498039,1169.831241,998.6259592,1224.683914,1087.340143,1032.831512,1017.267838,783.6731396,437.7804792,182.8013445,137.5655873,0,0,0,0
scen10,0,0,0,0,0,0,0.178246061,11.58564238,100.6244647,482.6681898,880.2751688,967.9098352,1236.516236,718.3845871,722.8092156,955.2723269,790.5731132,431.1979494,175.2028452,111.2908715,0,0,0,0
scen11,0,0,0,0,0,0,0,27.20465244,95.16459174,869.3547871,745.2674387,1219.543928,947.5033426,745.633988,1153.241523,931.7077474,792.3096381,431.9753171,192.6698334,108.7283158,0,0,0,0
scen12,0,0,0,0,0,0,0.650260236,10.44579931,252.0673384,674.4622007,1128.003377,1099.87217,1096.07736,1426.408713,1107.960035,736.6388446,709.3152017,507.8958759,162.5088228,98.39158792,0,0,0,0
scen13,0,0,0,0,0,0,0.045726145,19.90652698,99.46781489,551.2965252,933.2961163,1102.7805,1313.826371,1058.746608,1028.698692,1095.392235,754.5936131,411.4369302,202.6734883,145.4165809,0,0,0,0
scen14,0,0,0,0,0,0,0,6.466122543,56.89209936,461.3588799,989.5855634,1226.845166,1362.68992,1265.245319,1238.940064,1146.630162,737.0053593,409.1388361,194.3964984,132.5940766,0,0,0,0
scen15,0,0,0,0,0,0,0,16.23626967,166.314932,725.9650832,986.5951834,1042.066455,1178.784794,1078.373693,983.7013325,1004.208605,706.1596233,458.2687267,193.2630859,133.2623899,0,0,0,0
scen16,0,0,0,0,0,0,0.083352207,30.62299891,102.4718962,529.7272015,918.7667637,733.8562567,1549.944771,1134.374744,1122.013706,1033.120299,761.6470618,419.9529214,181.74707,128.5453007,0,0,0,0
scen17,0,0,0,0,0,0,0,1.886817839,82.73629523,847.7419135,1243.045786,819.4535169,1410.880402,1262.074739,1281.356594,821.9105437,813.2505564,462.8017942,222.6324511,114.4485283,0,0,0,0
scen18,0,0,0,0,0,0,0,22.530662,15.31493618,794.0454514,813.0842104,1243.832232,1261.56939,1025.053865,1095.185324,1091.578505,745.1365429,463.230465,191.3804602,117.90324,0,0,0,0
scen19,0,0,0,0,0,0,0.119379662,22.97290075,27.00117635,871.9898507,780.7685619,851.9636437,1389.544529,1024.481828,1081.379675,1109.322298,793.3530662,451.1522129,200.8287053,120.1164885,0,0,0,0
scen20,0,0,0,0,0,0,0,14.77414309,113.5303074,660.9806274,746.8098826,759.3960901,1021.264131,1227.414009,1020.462009,876.0962012,725.1874782,479.1310978,185.3169257,130.6180265,0,0,0,0
scen21,0,0,0,0,0,0,0.190697118,51.94221012,129.6990527,596.102591,1346.009802,1181.580632,1268.044428,1418.520342,1142.702094,971.0717886,559.9934111,438.2606339,172.3523692,129.120212,0,0,0,0
scen22,0,0,0,0,0,0,0,33.29577049,60.08713787,442.4346564,1216.372063,1054.608633,1388.625254,1330.594357,1173.690408,939.8918979,618.2381671,462.7354048,154.0771883,128.9341668,0,0,0,0
scen23,0,0,0,0,0,0,0.331612547,21.80665957,128.6985972,739.9624373,699.5449757,826.1975993,1178.147655,1093.428624,921.9052554,968.6790664,791.4870798,475.443965,172.6561038,137.0715333,0,0,0,0
scen24,0,0,0,0,0,0,0.149591437,21.54586245,80.78421559,687.1850245,773.6189265,931.5691161,1185.252681,1428.329308,1091.950601,1036.722091,804.6252937,412.6196799,225.3408814,129.0624498,0,0,0,0
scen25,0,0,0,0,0,0,0.432525307,1.198612193,115.4460466,595.5574549,795.9424569,1228.683774,1118.544921,1276.929778,1074.505138,894.4679566,767.0801169,448.9705153,187.6221146,123.529374,0,0,0,0
scen26,0,0,0,0,0,0,0,19.39833588,142.6071344,788.874015,1079.512289,760.3187622,1170.019834,1195.527064,1291.255273,1074.627049,802.1946811,448.0234159,216.4878467,136.0541935,0,0,0,0
scen27,0,0,0,0,0,0,0,30.8870574,149.0090343,623.4191135,677.6197959,1067.742871,1154.081305,1243.51283,1154.453971,1150.611615,685.7542915,462.6577583,219.1231589,106.7246503,0,0,0,0
scen28,0,0,0,0,0,0,0,9.977359226,57.1101884,613.4839258,799.7792836,886.9976265,1047.668899,960.3620225,1284.789583,837.4292412,777.0400586,451.1600418,180.0417045,105.5275429,0,0,0,0
scen29,0,0,0,0,0,0,0.158424525,21.22865157,139.8028449,752.3533999,1121.983304,1062.86994,1220.625925,1128.259348,1147.658498,981.1946869,682.0778367,474.7318192,179.7862924,135.1911827,0,0,0,0
scen30,0,0,0,0,0,0,0.326567668,28.85505851,118.8330121,678.3968566,895.6712466,1401.249212,1127.935516,931.6538028,1175.999624,1016.190666,807.6699842,494.4866866,188.7772918,117.2259109,0,0,0,0
scen31,0,0,0,0,0,0,0.076540687,27.07925932,188.8681541,761.4568349,813.2656372,961.9833328,1189.083858,1549.305708,1014.75365,1036.520122,782.1433649,478.5260295,186.7664266,125.3520437,0,0,0,0
scen32,0,0,0,0,0,0,0,25.34323609,165.5037743,628.6714814,890.7076765,1006.179706,1303.373725,1030.285649,1078.471799,1027.095623,815.9002836,439.5407278,202.7419145,115.8225324,0,0,0,0
scen33,0,0,0,0,0,0,0.365062883,14.36948148,29.52353852,710.8499051,1134.431247,869.4817918,979.3022744,1278.768354,1187.455929,811.5142637,685.0872068,449.1528081,169.0522884,115.6528422,0,0,0,0
scen34,0,0,0,0,0,0,0.442556873,27.20610544,119.1371187,715.8603092,824.8560559,889.573489,1310.483253,859.7956388,1047.369719,1006.589684,689.352062,427.3008544,170.5799998,121.3758806,0,0,0,0
scen35,0,0,0,0,0,0,0.29851047,14.4405213,78.29942833,746.370576,834.3365236,1033.542691,1202.151425,1113.463436,1015.717737,1088.653468,680.7601111,425.7026403,201.0204747,123.4940627,0,0,0,0
scen36,0,0,0,0,0,0,0,27.84860895,170.4331112,582.7234344,508.628985,937.672797,1119.89824,1112.671649,1367.924512,1064.608894,791.5629613,445.7646118,188.5743113,116.4025315,0,0,0,0
scen37,0,0,0,0,0,0,0.179750855,25.27880002,114.1497932,692.8488775,1129.447674,1338.820133,976.1315178,1033.078918,1283.363727,1205.93287,675.9200967,447.5860569,203.9836952,122.1791228,0,0,0,0
scen38,0,0,0,0,0,0,0.271115737,29.31980565,103.4204214,720.4738949,1187.226651,985.6233778,1077.553682,1133.780367,1076.170214,1108.188287,758.9386344,442.8170764,207.8795267,129.6221314,0,0,0,0
scen39,0,0,0,0,0,0,0.480128392,21.55157967,52.79875358,749.4484387,946.6281,1023.280096,991.7210199,1164.616753,1120.480466,1002.623347,785.1641545,452.4428763,206.0586896,133.1212499,0,0,0,0
scen40,0,0,0,0,0,0,0,11.59047088,97.08297348,819.9795003,1067.244013,983.2715064,1107.815965,1125.858706,963.3967914,1041.378689,724.1553643,435.1740364,175.6997126,133.9062375,0,0,0,0
scen41,0,0,0,0,0,0,0.60831869,30.27449974,148.0841635,623.5415052,693.0067979,1038.803826,1195.257039,997.8875371,1162.8154,1151.881123,758.1799975,443.4467557,194.4264717,125.161413,0,0,0,0
scen42,0,0,0,0,0,0,0,30.3573452,26.12656123,980.4982665,959.7408749,988.4194273,1145.922323,1305.08399,1272.514241,864.2895428,866.3781482,438.5366457,216.6552471,121.7291899,0,0,0,0
scen43,0,0,0,0,0,0,0.247151334,7.818832764,123.9592502,622.3587908,872.9032288,1160.228403,1220.559979,1367.337824,1245.169459,887.5430334,723.6057332,416.3900699,215.9463623,125.4888792,0,0,0,0
scen44,0,0,0,0,0,0,0.752647363,24.97226064,43.66519288,563.877599,1074.878682,1104.8878,1164.540194,1104.964087,1210.524967,1029.463188,676.2662659,462.4407337,185.9214189,124.3876983,0,0,0,0
scen45,0,0,0,0,0,0,0.444950337,27.67107916,113.1225865,468.2715052,1119.834954,1179.163729,1155.916052,1007.036558,1183.231722,983.8672381,676.88033,453.809456,186.5526109,115.8844934,0,0,0,0
scen46,0,0,0,0,0,0,0.069684446,0,123.9259689,856.4264194,1085.396123,918.8206523,938.8800775,1250.596166,1152.744211,972.3449022,666.2754885,446.180956,231.5868634,114.5431592,0,0,0,0
scen47,0,0,0,0,0,0,0.212724299,10.61420487,92.74767629,792.5060014,1285.614523,914.6443351,1138.986918,1121.571832,1206.011921,985.0677428,793.3561799,483.6800751,191.9222986,113.7365151,0,0,0,0
scen48,0,0,0,0,0,0,0,15.07502373,22.09240536,925.9056979,982.5971267,906.888348,1245.165957,1279.349325,1019.548772,1025.039106,738.5827151,428.2724782,179.6324033,115.8630128,0,0,0,0
scen49,0,0,0,0,0,0,0.279706252,27.64516525,74.04917588,816.9211262,850.8293897,1097.55011,1369.016256,1087.135129,989.8135079,902.0317683,717.4057935,535.2195828,161.104589,128.4474058,0,0,0,0
scen50,0,0,0,0,0,0,0.547722055,31.67873704,103.0234779,574.9533634,826.3686079,1230.420502,1315.742771,1209.623236,1013.388463,859.4662647,837.8304834,517.252285,174.5953078,122.506192,0,0,0,0
scen51,0,0,0,0,0,0,0.868563262,25.7005686,153.6687561,515.6204754,860.0057568,1137.176422,1333.985089,1191.971971,971.4072827,796.5711201,820.3038432,501.9268692,182.2073223,121.4297128,0,0,0,0
scen52,0,0,0,0,0,0,0.164214807,13.36319131,123.1404493,723.6338608,1250.086282,1116.370707,1337.953767,1340.050931,1388.055714,747.4506534,764.2065935,467.4445005,224.2142657,115.3836407,0,0,0,0
scen53,0,0,0,0,0,0,0,29.14641024,90.03605637,784.9892834,1171.990919,918.8590249,1139.455987,1166.171251,1383.88356,977.9586989,776.3320308,485.4135982,188.7018636,122.5667386,0,0,0,0
scen54,0,0,0,0,0,0,0,22.44801313,75.48195169,742.9503066,1015.265385,802.0509365,1054.529317,1152.629022,1359.663119,1008.846221,680.1354861,496.3412814,175.3028776,124.3928543,0,0,0,0
scen55,0,0,0,0,0,0,0.01598489,16.25350022,88.74680178,471.9400803,1119.375604,760.1521119,1224.579816,1336.114712,1115.585037,898.8678059,795.1889507,463.7045689,181.8263119,115.2547638,0,0,0,0
scen56,0,0,0,0,0,0,0.350770738,3.497292118,83.89497153,707.7934807,1038.790915,1008.742525,1242.767237,1149.897294,1095.174908,810.6401496,702.212368,469.1622636,199.4508231,130.7567639,0,0,0,0
scen57,0,0,0,0,0,0,0.223239342,24.66576183,109.3097359,643.8183596,1004.936312,806.179431,1103.409195,1307.402169,1180.161275,850.2937338,823.4785441,418.4913594,187.5305501,113.2871602,0,0,0,0
scen58,0,0,0,0,0,0,0.470378122,16.17704244,80.40728313,690.0361121,1002.735417,1082.080033,876.5836165,1283.582063,1264.086652,952.5784321,746.3076007,479.9552673,172.3443317,122.7329575,0,0,0,0
scen59,0,0,0,0,0,0,0,19.21498347,108.2319705,652.2191155,728.8210806,1020.126538,844.853056,1264.751151,1360.21842,1035.292687,700.0029029,473.7210907,165.5715391,122.4467967,0,0,0,0
scen60,0,0,0,0,0,0,0.39174846,28.0236943,113.0197227,731.3591436,800.6085667,908.6678657,1173.087132,1181.944167,1228.704067,1003.35041,730.3442705,432.9654457,174.796626,125.3771606,0,0,0,0
scen61,0,0,0,0,0,0,0,24.1742004,73.80917441,847.3308801,1088.819018,1229.322462,1109.41878,1217.484015,903.2958775,1206.902801,703.5527626,442.9995489,188.9365985,121.8525739,0,0,0,0
scen62,0,0,0,0,0,0,0,29.88187055,92.87486714,798.8706212,1087.560068,995.5839423,1141.883599,1106.5454,1313.462527,931.3199302,828.2609593,446.1532767,177.629716,120.2829677,0,0,0,0
scen63,0,0,0,0,0,0,0,27.10925358,198.825924,614.1824787,990.467514,1113.246708,1231.391106,906.6323278,1138.559913,732.8512967,719.2000775,479.4124536,216.7271756,112.4271966,0,0,0,0
