,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
scen1,0,0,0,0,0,0,0.231457371,24.8121016,96.22642933,640.7084369,1337.379738,1202.675058,1116.900385,1385.448923,1092.283169,1111.289434,839.6947032,386.3997639,224.7935843,129.0792498,0,0,0,0
scen2,0,0,0,0,0,0,0.788501208,38.62572835,284.8578532,1060.645788,1125.023512,1309.472418,889.8702919,1415.256469,1145.320811,1266.277569,820.4154047,427.036376,171.3064329,114.9188087,0,0,0,0
scen3,0,0,0,0,0,0,0,22.70600217,84.6596285,862.5604068,1133.388553,704.8753224,1071.740266,847.3412934,964.760609,1103.796624,827.5183552,462.9544822,156.1814888,94.44961359,0,0,0,0
scen4,0,0,0,0,0,0,0.252448933,0,0,1043.118469,682.0570349,1652.028964,1109.793084,1052.065459,1097.499588,961.0964587,816.3845507,461.5834835,204.1948829,128.1267987,0,0,0,0
scen5,0,0,0,0,0,0,0,23.28381299,38.34759467,763.8530352,1027.729977,1432.529086,1133.585374,1035.9187,1279.147409,1164.228301,652.5405337,499.7881375,202.1620117,138.3281708,0,0,0,0
scen6,0,0,0,0,0,0,0,48.23771436,180.3731171,568.6317542,847.3809494,1034.519662,625.7421202,798.2423544,879.0568783,783.0800469,766.1124438,514.6022797,201.7077244,100.0618941,0,0,0,0
scen7,0,0,0,0,0,0,0,24.36345242,194.3992707,445.2592731,409.9494527,466.6585698,1218.197852,1424.866264,1173.784024,1106.775873,864.5735272,445.5002149,182.2894383,110.3158172,0,0,0,0
scen8,0,0,0,0,0,0,1.217172162,0,138.6968694,1005.001298,856.245905,895.5102622,757.163274,914.5403226,980.4803249,871.4221181,692.1115928,405.9259391,165.1138945,120.8023603,0,0,0,0
scen9,0,0,0,0,0,0,0,8.598306662,93.84486085,1052.735339,1198.776098,1199.25006,1090.323558,1401.60999,1015.376053,960.8903043,660.011153,447.8695352,175.2379399,129.637969,0,0,0,0
scen10,0,0,0,0,0,0,0,29.24065859,146.1179734,582.7945657,1271.867418,1189.924768,1321.369858,1224.34492,855.6113402,739.2136691,816.0110845,479.6274413,202.8202481,146.2620459,0,0,0,0
scen11,0,0,0,0,0,0,0.112095885,30.6907939,149.3161769,608.3600596,1072.397334,1638.50542,1104.431783,1274.12715,869.291735,868.5138647,889.869545,480.4865469,212.0140619,132.7207618,0,0,0,0
scen12,0,0,0,0,0,0,0,35.40646806,211.724711,822.6032126,513.5177116,935.1770885,1199.282907,1383.722559,1081.707881,825.381427,691.651475,435.3768049,213.058526,125.2866232,0,0,0,0
scen13,0,0,0,0,0,0,0.433422326,21.13612085,123.0931233,751.9092273,1358.241466,984.4688414,440.7406758,1274.513827,1145.894498,1120.149176,848.7410384,458.2074323,205.694343,137.0169308,0,0,0,0
scen14,0,0,0,0,0,0,0.022745072,9.183230441,188.5100068,442.4737177,901.5084735,910.4121856,1463.214253,1056.571234,1113.303732,1081.77033,815.2798412,491.1562172,222.2919478,132.4648218,0,0,0,0
scen15,0,0,0,0,0,0,1.794890424,31.02172043,0,607.2209765,1153.724533,995.9140032,1188.075272,857.6101301,1555.165143,1032.17574,875.0193195,494.5593974,205.1060993,142.9100439,0,0,0,0
scen16,0,0,0,0,0,0,0.196761924,50.68062807,160.2185218,1047.137551,944.4840443,1333.296569,984.1976379,1269.784652,1199.010164,1059.513265,872.2981742,410.0553783,155.9797444,139.322085,0,0,0,0
scen17,0,0,0,0,0,0,0.711440588,19.29601925,212.2827057,526.1844729,999.3416559,488.7948234,894.9732049,1001.697607,1232.530832,1020.614747,640.5857785,431.4251331,234.1007803,140.6245761,0,0,0,0
scen18,0,0,0,0,0,0,0.088286534,19.03852502,178.2565496,656.6477599,890.5283946,893.9754123,1110.722,777.2002962,1286.971734,825.6993675,759.5546503,473.9435497,146.5400258,129.3556501,0,0,0,0
scen19,0,0,0,0,0,0,1.363912769,13.39661892,105.8190223,788.1520884,842.8379222,910.0091555,849.8638534,1211.451669,1561.786654,778.5917502,760.5442745,449.0055823,173.9377495,134.8295253,0,0,0,0
scen20,0,0,0,0,0,0,0.31496908,28.04239547,120.221879,986.0166843,1076.969334,1140.662661,1072.260802,1020.320601,1223.322475,1031.509925,813.666249,439.8387401,199.0627394,138.94596,0,0,0,0
scen21,0,0,0,0,0,0,0.629466814,45.44110862,140.9905898,826.1439836,729.7280631,933.6746579,1200.755484,996.2326329,1253.226096,868.2333259,886.9347758,456.5121918,219.3183372,134.7193929,0,0,0,0
scen22,0,0,0,0,0,0,0,6.120205947,64.62388612,1016.279797,501.3653137,815.553178,1256.320856,1349.592176,1066.095649,939.6146519,654.2827127,375.3896858,200.18872,129.8178361,0,0,0,0
scen23,0,0,0,0,0,0,0.876207421,47.95100151,61.88949026,856.976943,804.1815859,901.3058515,1234.206619,1099.258359,1126.84477,1067.767743,777.9049361,540.4068152,201.2771424,131.1374835,0,0,0,0
scen24,0,0,0,0,0,0,0,21.36837912,85.61977936,870.7963067,1178.716027,1001.21103,1468.458719,1162.013402,1125.884783,1112.238255,610.3629887,550.9793344,213.7061917,136.0983034,0,0,0,0
scen25,0,0,0,0,0,0,0.20338226,12.20601574,110.486022,772.8926334,952.6267471,1070.245492,1421.818767,1010.354038,984.9649394,1294.337581,628.7704772,392.1689961,190.5327276,150.8303714,0,0,0,0
scen26,0,0,0,0,0,0,1.223620802,27.06337442,0,974.6975004,973.8878255,908.2980445,1450.482465,1327.702972,1117.249038,1194.220271,657.8660351,428.1395447,168.4312483,132.1735677,0,0,0,0
scen27,0,0,0,0,0,0,0,24.21691546,129.4625613,536.322609,1015.927488,862.8464453,1320.713998,946.260991,1194.3631,892.6541718,704.489332,452.2427722,184.0075899,134.3135933,0,0,0,0
scen28,0,0,0,0,0,0,0,17.31121691,233.4247705,738.9270954,455.5469658,1057.404699,1053.789064,1290.436686,1011.871793,976.9304766,580.0413473,485.9080075,212.3449196,95.55826197,0,0,0,0
scen29,0,0,0,0,0,0,0,18.92682105,224.3655241,844.2694227,771.5219192,1236.988558,1246.62105,1307.706749,1193.474131,1063.850816,808.0353238,479.4236003,179.6621726,131.7243838,0,0,0,0
scen30,0,0,0,0,0,0,0.360620543,20.76098637,143.0162042,829.0070315,1060.761104,883.1841168,1240.329677,1361.266194,1199.482557,1157.793664,948.338634,475.8916434,169.121258,132.0757598,0,0,0,0
scen31,0,0,0,0,0,0,0,17.71124766,0,884.9760047,1163.741539,984.8412909,1000.520012,954.4667168,1164.971474,954.0152402,609.7270886,408.2193755,174.1113677,141.4561806,0,0,0,0
scen32,0,0,0,0,0,0,0,26.5603207,188.1019673,567.9833467,780.4911337,981.9606529,1576.233881,801.5500095,1153.390992,1094.599791,703.2840563,368.9053541,195.3714913,107.9370832,0,0,0,0
scen33,0,0,0,0,0,0,0.643277701,16.25908269,36.94012197,632.5875835,758.3542242,705.8773908,1064.366681,1167.259471,944.0330391,930.8199047,797.0637769,463.9873788,261.806339,131.0257197,0,0,0,0
scen34,0,0,0,0,0,0,0.305189345,20.24285488,126.5800124,693.6494781,838.0543718,1363.187821,1189.309059,1145.068679,1201.617753,782.7960805,826.7499007,490.4514911,213.653544,116.2221455,0,0,0,0
scen35,0,0,0,0,0,0,0.457927517,33.11617674,82.50714711,851.2377332,1131.436127,1371.146206,1089.718778,1784.50884,789.0200111,1076.369747,857.3180521,514.6808137,187.5173166,109.43724,0,0,0,0
